288	6765
599	2296
140	164
82	170
51	1479
212	3000
414	2169
462	6612
409	2772
484	6796
348	590
182	1960
30	1291
28	52241
186	1301
522	5816
599	2403
593	150
41	8981
368	2542
477	637
95	6947
169	6377
169	7143
599	2078
247	122886
282	1968
462	2146
480	3623
132	4643
414	5247
464	23
274	590
413	2424
81	288
343	55820
280	4963
177	6539
391	3578
346	8981
91	432
358	902
249	8783
91	4993
392	3298
534	130634
100	916
567	4993
329	1258
135	1722
555	1213
272	108190
124	50
64	2826
288	2111
599	4007
580	5378
89	48520
599	105020
552	3893
86	2858
561	31
140	185
514	595
381	69784
287	4848
483	76251
414	133771
590	6942
156	2455
610	26603
452	1200
600	1967
514	3385
232	39427
421	61132
605	72998
113	3468
365	3752
254	4011
15	104841
288	2770
260	456
474	1584
139	5254
76	1288
108	4995
290	1385
18	8917
414	112623
51	468
514	34162
469	1037
177	111759
599	86142
484	441
610	78499
68	1801
45	8636
56	185
193	2959
415	909
495	3977
469	1921
399	2762
91	3017
328	1968
527	2533
428	762
28	296
42	4067
555	1037
414	4641
380	2115
249	3307
290	341
517	3105
290	2329
177	2717
83	8014
313	1347
451	7
274	4232
66	3911
288	2959
591	2628
368	1183
339	1219
233	5995
414	2762
217	2374
121	527
339	89904
310	236
391	260
527	3396
367	3745
232	1961
4	4166
122	292
6	474
387	3421
42	3717
316	7438
304	17
68	7153
610	5459
573	8641
356	33166
249	93840
332	4034
307	4642
448	4662
22	858
247	32587
125	60684
68	260
328	3499
608	5219
24	102407
441	2959
448	3623
315	2529
387	5502
583	3988
356	203
301	5418
235	474
28	4344
599	51080
57	2804
77	7361
484	39
51	2376
59	10
610	112290
474	8368
563	4246
68	63082
232	72378
100	4246
96	480
274	6618
125	105213
367	34
307	585
40	172
517	260
401	81847
89	101283
119	5064
393	4011
562	2490
380	91529
167	8874
428	494
453	3175
45	587
438	5523
74	6001
594	6765
292	106487
474	1214
561	105504
387	1388
610	48394
603	2337
279	97913
132	5349
370	1639
286	1580
597	2369
288	6333
607	3396
253	26524
239	7254
182	1748
395	377
357	2746
199	2670
414	2325
177	8961
41	2571
561	107406
305	114246
209	64614
290	899
62	6365
408	1073
41	106920
542	318
414	60397
146	7444
489	34162
517	2012
387	177
390	37729
21	2115
391	2605
91	1265
216	3507
351	91658
298	5349
169	1911
541	588
74	4034
325	3160
83	1960
387	7088
339	107406
485	165
555	2532
606	1
559	1429
202	2020
334	4306
153	2959
562	2268
387	7993
93	10
220	59315
177	2502
590	3386
599	2118
482	7845
280	351
599	4845
437	62
356	802
414	80586
392	2770
343	48394
391	492
279	107069
474	3269
599	837
599	136012
414	373
334	30850
40	434
78	3809
288	1017
492	805
12	1721
318	3911
294	3130
587	765
504	6942
74	47423
480	441
307	6702
474	7060
410	2321
54	296
610	53953
534	102903
474	4521
414	322
483	5816
122	134368
597	1721
475	3578
380	1
424	4262
380	2746
251	296
599	1302
424	54503
232	53972
71	494
274	5459
105	120625
28	64997
12	2717
122	4016
58	141
325	555
525	2005
156	3751
218	5952
67	152081
174	344
352	71057
586	8644
357	1270
603	1956
446	339
51	1093
325	2155
177	317
220	4306
438	2701
234	586
50	103228
425	457
610	8641
325	2010
603	444
602	442
62	135536
353	355
414	50068
3	1272
42	1020
183	2288
42	553
438	7173
343	52952
177	91542
215	4623
279	102903
69	3552
288	585
274	5449
324	3864
199	48783
488	1136
56	296
337	637
15	72998
605	653
596	2692
109	1021
111	74532
170	553
274	5092
42	360
50	3168
587	1079
156	2000
596	91542
380	4085
509	130073
526	1225
318	97168
290	523
551	60069
148	5952
599	6787
167	3793
469	909
564	74946
599	69131
580	8873
599	3000
376	1240
425	45517
282	4262
225	3039
186	5181
534	2324
129	3421
191	25
414	8907
243	648
414	6016
266	2174
475	3753
599	3439
600	6874
425	552
124	1617
474	6773
339	4306
255	3751
288	3998
263	2020
232	8984
390	62644
480	8865
64	4027
294	417
8	457
305	104211
448	434
514	2739
495	2762
261	3146
305	139644
68	736
239	587
465	2941
169	8641
484	4989
382	2279
243	193
63	1210
367	2430
318	6368
599	7015
484	35836
244	227
6	271
274	709
408	65514
136	349
466	33679
104	39
199	7325
525	86833
187	44788
221	154
525	2096
414	41571
80	3285
610	3897
234	344
258	72641
525	1527
274	736
432	3273
603	1213
349	480
606	1612
122	1199
385	356
414	46530
599	92008
232	53894
266	367
95	5812
182	8949
448	122490
213	53996
256	4995
52	3996
182	4349
45	3114
448	3996
610	106920
298	7162
31	1
326	5995
414	2949
600	2142
414	2054
160	2115
592	317
42	486
592	325
571	3696
216	514
492	609
185	1288
43	316
68	4886
332	3108
514	1974
288	2657
606	48638
140	260
453	520
477	673
274	293
212	2078
600	27731
217	387
111	76251
606	1175
23	3000
534	32031
425	736
479	2012
606	8154
68	8641
157	2490
438	2335
201	2302
301	1573
416	1199
244	1580
599	368
603	2289
227	1196
535	2583
477	317
292	2915
322	1056
474	49666
274	562
68	6870
597	1220
186	1214
600	1676
354	44191
78	2000
66	5481
318	78209
168	71033
105	356
414	89745
83	3159
279	93838
28	52042
352	3755
610	75389
221	296
68	589
381	69951
52	35836
547	1131
474	44191
599	3654
480	40278
438	786
132	3067
64	2115
68	40959
13	3863
588	434
182	4014
535	2581
6	239
474	34359
325	4017
420	4886
275	1784
202	44
448	95207
469	2851
487	4638
412	1289
339	37741
307	628
19	3101
370	2572
414	81
586	1200
466	46578
90	58
105	36529
84	1270
610	113780
346	50
572	1288
477	2065
597	1
215	1091
126	593
249	1101
474	4164
226	1276
481	1672
46	380
74	3949
307	5151
500	356
12	830
91	4720
327	2089
298	4558
221	4002
562	1921
45	2706
610	68848
510	3481
288	2097
132	48082
305	223
230	5459
561	2571
62	72011
387	3034
362	1258
167	4489
599	31921
18	34405
414	7842
136	688
199	1172
414	6867
419	68157
436	421
560	51084
586	162606
599	78959
312	1215
489	5502
274	1690
599	6051
217	504
298	6942
357	595
94	420
610	57640
264	1023
142	50
249	62849
368	2110
282	4886
582	92259
100	3911
307	30822
599	26913
599	73
240	158
610	37382
474	2409
217	2344
135	527
357	7451
111	75805
432	1206
480	2692
483	5989
111	8972
298	3052
561	2001
222	64839
452	3793
226	8266
195	2858
524	1242
573	3897
354	1608
599	55290
191	34
409	5060
279	63131
302	21
522	3243
610	5266
549	1198
510	1259
182	3949
599	92674
28	53953
590	4367
143	96821
391	5292
121	474
477	6645
335	2302
298	52722
182	4299
610	3740
446	50
350	32
476	153
121	6
414	4771
445	112552
177	2791
590	2099
599	74696
64	4011
344	5418
292	3360
44	733
221	30846
387	904
138	222
21	139717
68	33004
479	818
305	431
606	2897
274	2692
249	5010
448	96530
474	1552
249	89864
236	2694
122	4027
600	7084
599	2278
590	1485
606	7916
198	2232
137	954
140	2890
529	260
426	3408
437	1208
288	2108
420	2716
163	1722
438	4974
159	72998
273	608
607	1327
19	924
42	2420
103	1282
39	1214
103	65088
187	3160
140	3578
298	6385
307	58162
599	60487
217	2424
495	67255
534	33493
376	2115
506	51834
365	100507
275	1625
141	5418
135	2118
368	3176
373	265
47	590
356	266
590	26198
33	339
332	33679
351	63082
477	56367
84	1228
448	5785
448	4327
111	6957
240	653
282	593
222	2403
274	3175
274	3882
495	2997
111	118930
547	1211
216	3104
480	2959
182	4350
232	40962
111	91323
116	2683
328	150
124	2858
469	2117
448	2140
564	82167
298	8937
361	51662
480	172
567	77561
405	76251
596	98124
201	994
308	21
284	376
368	653
45	1485
253	1225
44	1210
21	126548
476	590
448	6944
221	3671
94	231
169	1487
573	7153
357	6380
561	101362
328	2174
599	3145
359	527
18	74789
43	1
534	5445
356	778
460	5445
603	3135
480	8907
380	1833
21	164909
546	3877
382	35836
332	1931
80	77561
313	1350
325	3328
525	50
590	73023
610	115122
62	122924
369	6874
372	188
234	2376
475	33493
388	1203
294	2736
139	37386
68	55052
368	230
368	3877
351	4995
220	69526
186	788
233	87529
610	5418
188	1035
68	1059
600	3388
414	1747
570	39
474	33781
599	60291
489	1259
448	555
599	26630
328	1033
462	3249
448	7569
211	3638
232	3755
472	3178
152	858
584	288
610	4027
298	4447
82	1721
317	2997
113	25
599	6804
18	69640
413	296
221	1284
45	1442
19	2315
555	1214
156	910
484	8957
428	1120
303	1210
367	3798
596	919
268	2952
45	2915
169	2942
33	800
305	1259
587	296
352	1693
91	5582
529	135
119	54286
182	1672
474	8507
20	6166
474	4191
312	1994
580	6643
202	3430
474	4103
305	26249
298	4299
116	527
12	2581
474	1876
448	157122
474	4969
198	2028
89	95167
438	32587
273	552
377	7756
573	54503
607	36
560	1682
462	5617
287	2997
212	67255
361	1214
557	1198
217	421
610	65514
221	7318
305	47997
89	905
351	7254
140	1584
414	5137
318	1732
599	95
592	500
474	7153
40	362
318	1208
274	58332
380	73017
474	50274
599	4392
44	663
579	3082
484	33794
381	2124
47	391
567	4226
489	7101
330	356
61	4993
535	2447
326	6953
438	8916
177	2571
301	54001
346	2160
474	3394
475	7153
135	3263
217	3029
599	4776
309	1645
216	3200
111	3752
274	26974
525	1784
89	124273
63	5418
534	94015
608	829
448	43558
237	318
429	329
524	1183
182	1257
232	67788
414	5644
469	3635
474	2112
73	54503
307	2628
239	1221
91	2949
68	457
562	2918
387	344
462	3200
306	98243
396	3052
537	72998
357	68954
249	162606
580	5902
410	3987
525	1566
368	2194
18	1240
66	628
351	60894
217	3082
84	1266
89	4300
212	924
166	858
351	81788
564	88672
357	96563
68	3675
558	4306
542	5218
19	2261
318	1230
133	457
599	26870
122	72226
486	653
448	3760
600	3250
345	3396
305	1272
527	913
195	1961
603	3459
425	46723
599	129397
448	466
564	88163
5	357
19	235
536	150
417	356
607	1954
301	539
480	3160
599	2247
428	5055
560	36529
105	67255
483	95875
125	106918
517	355
96	3033
39	3000
474	4564
414	4175
599	42738
230	1214
230	2080
156	1237
156	2361
434	5299
313	2138
274	80463
99	168
104	2470
599	1834
50	5932
428	2617
298	2321
309	7303
63	58559
18	1219
219	64620
474	8796
139	94864
95	3793
200	2340
6	662
288	54503
405	1084
387	3489
217	3543
268	2829
434	35836
29	50
64	34162
414	33838
156	480
610	6537
524	25
570	1196
509	50796
100	3536
452	4718
13	3893
182	2395
4	2324
202	3972
21	745
377	1503
514	1968
590	2013
266	1883
610	76091
410	3255
592	367
115	383
448	608
428	7361
448	87430
298	5785
199	58998
489	79057
101	3159
274	27831
368	527
455	364
182	1291
287	1682
603	4029
226	2858
382	2948
202	2531
293	151
232	6188
560	3471
599	2291
354	5989
489	3146
372	1344
57	3426
6	437
125	99114
421	1020
448	112171
84	904
334	1291
427	5127
200	31878
280	50
177	3022
425	4886
111	170813
483	97665
580	5881
80	1200
249	2395
23	4235
590	4321
307	6058
242	21
28	51080
607	150
414	139385
68	116797
412	930
319	356
430	4446
521	58
76	63992
289	2012
84	1408
610	45722
480	4016
186	329
304	368
153	7361
391	2683
363	260
448	143472
249	96610
380	2455
89	5621
409	3813
19	829
352	47610
610	4246
177	906
432	48774
517	46337
288	33493
561	1257
448	3397
42	3253
520	3793
520	59315
82	2004
482	8528
232	51084
274	2078
292	4643
603	562
45	4886
610	86320
474	25825
376	1199
19	933
606	4638
239	1200
480	45440
469	1356
448	3740
169	914
169	4022
201	196
474	7649
504	7149
563	101612
266	1500
564	111659
520	2010
64	2396
68	104
382	152079
268	2349
606	229
64	4980
603	508
64	2599
489	2
62	115680
475	2
574	410
354	32
298	5618
200	1517
62	91658
550	318
567	142507
84	1267
279	48780
325	741
357	1997
489	61323
480	3967
462	2076
255	344
342	3752
217	1582
64	333
68	1345
599	2552
305	54995
599	5214
232	53121
458	110
414	5952
414	2529
226	7147
610	6618
220	7569
474	3849
368	548
448	4896
346	353
414	68237
571	2867
603	1641
581	2571
33	272
105	93790
182	8784
600	2459
391	2391
328	44191
567	79091
517	2398
552	6947
221	3246
182	47
239	231
56	349
323	105
382	5574
380	32029
151	780
222	7143
336	628
8	235
387	1265
105	74789
222	4239
474	6852
20	4306
279	377
74	39292
287	6188
465	1944
610	26765
590	8864
195	1784
438	1022
89	131104
45	1020
362	175303
307	902
431	1278
9	5451
607	2313
480	4995
599	2424
477	6754
226	8969
177	5048
408	5418
414	96821
117	62
141	58559
156	2970
27	1387
560	8644
610	50872
375	356
288	1995
244	2916
166	33794
527	2366
298	69069
152	96829
474	5581
5	592
263	2405
232	52712
84	1179
474	3011
596	4022
50	8143
567	8477
292	1917
479	2463
597	1204
387	1658
610	5093
610	4228
57	597
305	2115
428	216
199	5060
593	1221
397	1230
166	6502
555	788
368	3726
414	4458
265	3527
351	2231
534	45499
409	3048
608	5418
313	6
295	3755
603	1220
300	2329
68	64622
37	457
380	93840
166	3949
182	7299
382	34162
195	3952
108	1721
380	1207
50	4896
267	1653
292	76093
80	6281
559	377
311	40
312	1089
498	7
21	38038
424	1921
177	97913
18	8368
18	5481
1	2700
590	32
522	79008
275	5013
590	46530
582	104841
212	45447
239	1466
594	1923
474	4041
232	6879
104	50872
368	1995
346	2321
474	1124
484	2707
365	84601
125	69640
475	116823
594	6793
165	2617
414	3041
432	3753
474	1027
63	1084
252	107141
68	39381
307	44761
610	53972
414	49132
249	6188
587	1772
64	316
572	150
19	2167
345	926
380	60514
298	356
352	130490
402	593
414	52241
599	6440
365	159441
474	3835
357	1042
599	172229
417	1206
50	27156
57	969
365	131013
525	102407
411	364
122	27706
274	53000
140	2561
435	524
89	182293
469	3481
339	1527
240	553
543	60408
534	69436
470	367
93	2103
599	51077
232	3793
332	5226
356	58998
368	3505
608	6870
279	1210
318	7361
95	2423
578	71823
380	60818
239	59315
608	1302
45	4022
347	500
387	2905
246	81845
351	2624
153	106100
41	53519
610	73321
151	786
434	1090
105	26183
597	101
448	2805
605	31658
307	2058
395	231
600	2085
431	1376
527	1125
368	1385
496	112852
70	3098
454	1235
534	78893
356	500
18	116797
453	2916
239	95
20	2941
550	122882
555	172
380	30894
584	442
104	5816
66	3101
325	2912
312	1674
284	327
59	3448
219	8665
577	1387
597	953
425	4034
607	592
184	116797
527	1269
249	27801
137	1244
260	6385
68	2728
140	1912
410	2797
156	2997
166	2716
610	140267
59	1212
211	5418
605	8008
608	6659
483	236
599	2398
447	150
572	1958
405	1080
391	2959
462	1361
562	32587
448	4654
247	1380
42	2404
19	2888
181	370
483	30793
6	2
428	3247
199	3578
57	1240
143	2144
448	68954
217	216
135	3327
448	47
414	442
288	1515
596	3438
274	55577
610	115569
448	6645
217	2087
592	231
167	296
414	3826
274	5952
380	2719
448	123947
486	555
318	2321
354	8957
600	8970
41	34319
571	2279
408	40851
42	1210
139	33794
294	1194
332	85510
99	339
170	110
274	68205
462	592
270	36
298	48385
153	86880
489	900
593	41566
526	318
249	4446
91	5749
381	1961
555	1527
564	86833
203	2987
19	47
414	122904
186	2641
104	56949
135	3020
68	3034
45	5582
332	2019
115	736
249	53121
414	43928
534	40815
103	4306
167	30793
288	589
498	62
477	3994
391	2023
284	442
328	2005
198	4381
136	193
372	159
115	1562
382	166528
561	2268
298	84772
483	2593
252	162578
103	134881
232	45186
318	1194
71	1036
7	4995
479	4676
22	4036
19	107
567	106072
381	1129
610	31804
350	637
387	53322
534	135885
418	4226
474	7215
576	327
600	2059
326	64620
260	5902
279	8950
409	2289
262	300
184	178827
221	922
282	46976
142	367
19	3785
294	239
474	932
23	1217
326	2692
477	3114
312	5463
96	2716
144	27416
483	81845
559	587
325	593
370	2716
275	5060
202	3246
89	134334
391	1247
462	1961
12	3668
414	3599
475	53464
517	362
610	89753
19	3064
393	6333
299	1258
152	541
349	500
238	4947
74	1263
130	318
380	160954
390	62374
89	902
343	1285
522	79132
339	8644
18	260
226	22
599	111
488	1293
125	97913
19	1552
187	7445
41	7438
562	2028
580	8360
123	91500
187	4011
599	161582
555	3505
266	1663
448	97328
406	33669
111	91529
177	102407
571	1387
140	4234
105	1272
177	2141
251	2571
396	745
63	1704
232	67267
489	552
474	2786
387	4149
354	5679
525	96150
380	355
608	1753
45	4734
387	6502
249	103772
328	69844
199	260
103	81819
288	3897
288	3681
198	4014
132	48516
331	193609
509	6377
325	2023
156	1230
215	2478
242	592
296	2028
31	736
374	153
287	101
45	33495
425	785
282	3301
608	2052
326	64839
600	41566
249	106918
156	1238
115	196
382	160563
381	3826
232	8972
506	45880
233	58559
596	183635
463	520
555	2402
448	6348
387	586
596	3967
23	3996
514	2985
474	8575
434	1208
514	2786
420	899
213	4993
263	745
83	7153
380	5378
307	4584
610	1953
184	173235
593	648
76	953
274	4951
457	2791
580	2186
409	2713
150	805
283	500
68	71282
211	48780
219	1968
297	1518
495	5952
219	54997
606	76093
462	49272
610	150401
509	102445
274	3476
224	1265
68	1619
393	111362
318	60040
288	2872
604	158
249	108949
84	628
528	67255
427	3578
294	455
51	26680
563	80551
479	1320
57	1208
489	60397
317	72011
232	48774
56	493
606	1204
599	2458
17	1263
450	358
105	61323
589	36
603	30
603	1128
84	1104
599	1084
89	121469
182	26
474	6002
226	586
182	1909
372	141
313	1968
64	4144
153	117176
590	921
402	762
313	2076
169	440
127	272
525	5956
91	1771
561	106489
298	85780
357	1968
562	3949
610	441
415	1193
293	1097
387	1610
448	4291
537	367
510	3527
596	2723
332	3201
318	4519
226	8464
129	35836
599	114180
599	832
410	3910
211	1835
140	2344
599	26172
100	1639
564	85367
474	748
514	261
211	4226
474	6934
448	3104
57	897
93	648
57	474
599	1249
112	19
514	62
382	2643
139	68791
210	116797
468	208
332	5218
567	115617
605	2124
146	502
288	8376
305	90866
111	92264
580	2532
7	750
80	91500
351	74545
420	62956
573	2571
486	380
247	122882
425	6595
381	3081
1	2450
606	7705
596	102903
594	1188
270	6
601	91529
104	1882
525	3481
480	7419
232	33660
199	2699
330	2140
436	435
608	223
249	112556
280	52245
527	1373
606	8933
541	22
332	3578
198	5014
19	3692
607	891
566	736
323	110102
249	90531
177	161
238	2471
292	3552
66	2020
348	2019
96	367
272	89745
474	7046
304	2567
135	829
381	5971
115	3114
489	40815
249	87298
332	1676
103	45517
610	55232
404	273
387	3328
96	2028
517	68157
382	60069
366	122882
42	2492
599	1635
129	33493
590	5989
100	1968
597	2171
135	1449
448	2794
474	7062
226	3668
597	1252
111	99114
154	157296
555	1591
21	2617
590	2058
226	1644
254	48883
239	48516
68	252
567	69526
162	225
76	1213
476	165
448	5009
113	904
571	1327
326	3949
527	1566
610	527
160	44
275	1225
326	2020
332	31878
82	2001
607	1214
46	225
367	3978
73	52975
199	3536
68	88163
368	2410
190	4306
610	1209
211	60684
550	1
522	47200
610	130634
288	2109
91	3893
373	305
380	3948
169	4799
438	173
80	102125
168	1219
305	96610
19	3243
45	5307
534	104218
212	1291
548	4776
352	111364
288	2866
376	8798
51	849
21	2000
28	6548
584	434
224	1307
19	3048
292	53996
19	1456
182	1953
2	122882
66	1136
338	176371
608	852
19	2706
84	508
246	4246
561	8965
438	353
274	1033
352	115713
414	2558
594	1208
7	2628
137	1272
226	5481
452	3256
319	318
474	3341
201	380
420	3745
474	4121
64	784
62	78105
448	43871
211	8665
607	3020
275	5241
400	1213
599	2541
28	44195
387	2810
68	3147
117	158
448	2571
414	6754
606	6970
362	110
177	1223
177	55290
249	91690
15	56174
380	7153
438	1895
474	277
305	6934
546	1035
517	2858
167	260
357	4354
438	3753
181	31
415	750
171	428
380	31431
179	65
41	136864
373	344
560	4447
573	68659
249	44022
567	117895
387	5497
88	1994
357	44195
610	3986
68	44709
408	49272
342	1959
517	64957
597	2471
608	837
597	1188
531	4284
27	3654
474	1302
66	516
606	4823
438	3752
504	6879
93	2872
68	69406
274	58295
448	2006
202	110
148	134853
509	42734
96	3499
105	158402
448	5438
356	3897
542	1200
514	1682
99	256
111	104925
610	48043
365	4886
599	61132
239	541
610	215
219	50
348	2616
590	7840
606	5992
217	656
453	377
140	5218
474	349
265	3175
599	2154
446	224
610	93838
380	72356
216	671
393	74458
181	353
512	208
390	46723
599	32898
274	5569
483	1032
83	68954
462	5013
119	96079
560	8865
604	292
433	527
68	3452
288	8961
29	1408
249	84944
28	3256
522	127098
314	485
517	919
432	46723
469	1374
513	7
274	1676
51	1215
328	6807
523	103141
603	4725
51	2060
599	1221
2	60756
122	63113
606	6339
538	69757
414	122918
111	1020
340	153
552	3114
106	59315
427	920
113	260
489	1616
182	4681
249	1982
226	5584
209	96079
470	110
20	3751
7	8373
307	26680
195	4034
219	2395
222	66744
5	364
596	2640
382	858
474	44511
483	2483
600	1307
183	1287
156	1179
474	7219
448	2366
137	1203
250	1408
74	55444
571	2789
89	140133
474	25856
255	2915
140	5282
167	6539
536	357
307	588
294	3208
80	53322
160	2745
385	1281
274	1196
489	2144
448	3262
216	3993
263	8366
573	62849
480	2948
140	22
414	968
474	5455
205	68157
134	509
187	8370
509	106696
504	3783
219	53972
296	296
219	2302
305	5418
325	969
597	1518
326	6867
19	2248
387	6793
391	4128
51	1024
552	317
318	2355
51	1011
330	3408
448	53322
599	1965
303	5544
232	3535
260	4027
610	57504
284	342
190	8784
189	318
288	2617
23	6989
48	6333
298	81784
414	457
156	2144
483	1923
334	1394
517	1079
182	1273
527	2137
443	356
316	2683
306	117590
265	1270
608	6953
230	1387
270	17
84	368
373	736
307	6287
606	306
258	2762
610	78088
260	1285
156	912
232	55232
555	2110
590	4018
376	4896
555	784
89	69644
233	86298
381	8636
307	2706
483	367
119	56174
202	3470
393	91658
491	86833
80	93840
599	210
